task_id,benchmark_id,benchmark_name,model_id,model_name,image_id,image_name
808,1,newspaper_date,10,claude-4-sonnet,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
809,1,newspaper_date,10,claude-4-sonnet,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
810,1,newspaper_date,10,claude-4-sonnet,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
811,1,newspaper_date,10,claude-4-sonnet,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
812,1,newspaper_date,10,claude-4-sonnet,7,Daily_News_Sun__Apr_13__2008_ (6).png
813,1,newspaper_date,10,claude-4-sonnet,8,Daily_News_Sun__Apr_25__2010_ (11).png
814,1,newspaper_date,10,claude-4-sonnet,9,Daily_News_Sun__Jun_17__2012_ (2).png
815,1,newspaper_date,10,claude-4-sonnet,10,Daily_News_Sun__Jun_9__2013_.png
816,1,newspaper_date,10,claude-4-sonnet,11,Daily_News_Sun__Mar_11__2012_ (17).png
817,1,newspaper_date,10,claude-4-sonnet,12,Daily_News_Sun__Mar_30__2014_ (2).png
818,1,newspaper_date,10,claude-4-sonnet,13,Daily_News_Sun__May_15__2016_ (12).png
819,1,newspaper_date,10,claude-4-sonnet,14,Daily_News_Sun__Oct_14__2007_ (8).png
820,1,newspaper_date,10,claude-4-sonnet,15,Daily_News_Sun__Oct_18__2009_ (33).png
821,1,newspaper_date,10,claude-4-sonnet,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
822,1,newspaper_date,10,claude-4-sonnet,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
823,1,newspaper_date,10,claude-4-sonnet,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
824,1,newspaper_date,10,claude-4-sonnet,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
825,1,newspaper_date,10,claude-4-sonnet,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
826,1,newspaper_date,10,claude-4-sonnet,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
827,1,newspaper_date,10,claude-4-sonnet,22,The_Californian_Sun__May_31__1998_ (7).png
828,1,newspaper_date,10,claude-4-sonnet,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
829,1,newspaper_date,10,claude-4-sonnet,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
830,1,newspaper_date,10,claude-4-sonnet,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
831,1,newspaper_date,10,claude-4-sonnet,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
832,1,newspaper_date,10,claude-4-sonnet,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
833,1,newspaper_date,10,claude-4-sonnet,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
834,1,newspaper_date,10,claude-4-sonnet,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
835,1,newspaper_date,10,claude-4-sonnet,30,The_Monitor_Sun__Nov_6__1994_ (8).png
836,1,newspaper_date,10,claude-4-sonnet,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
837,1,newspaper_date,10,claude-4-sonnet,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
838,1,newspaper_date,10,claude-4-sonnet,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
839,1,newspaper_date,10,claude-4-sonnet,34,The_Sentinel_Sun__Nov_16__1997_.png
840,1,newspaper_date,11,gemini-2.0-flash-001,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
841,1,newspaper_date,11,gemini-2.0-flash-001,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
842,1,newspaper_date,11,gemini-2.0-flash-001,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
843,1,newspaper_date,11,gemini-2.0-flash-001,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
844,1,newspaper_date,11,gemini-2.0-flash-001,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
845,1,newspaper_date,11,gemini-2.0-flash-001,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
846,1,newspaper_date,11,gemini-2.0-flash-001,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
847,1,newspaper_date,11,gemini-2.0-flash-001,7,Daily_News_Sun__Apr_13__2008_ (6).png
848,1,newspaper_date,11,gemini-2.0-flash-001,8,Daily_News_Sun__Apr_25__2010_ (11).png
849,1,newspaper_date,11,gemini-2.0-flash-001,9,Daily_News_Sun__Jun_17__2012_ (2).png
850,1,newspaper_date,11,gemini-2.0-flash-001,10,Daily_News_Sun__Jun_9__2013_.png
851,1,newspaper_date,11,gemini-2.0-flash-001,11,Daily_News_Sun__Mar_11__2012_ (17).png
852,1,newspaper_date,11,gemini-2.0-flash-001,12,Daily_News_Sun__Mar_30__2014_ (2).png
853,1,newspaper_date,11,gemini-2.0-flash-001,13,Daily_News_Sun__May_15__2016_ (12).png
854,1,newspaper_date,11,gemini-2.0-flash-001,14,Daily_News_Sun__Oct_14__2007_ (8).png
855,1,newspaper_date,11,gemini-2.0-flash-001,15,Daily_News_Sun__Oct_18__2009_ (33).png
856,1,newspaper_date,11,gemini-2.0-flash-001,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
857,1,newspaper_date,11,gemini-2.0-flash-001,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
858,1,newspaper_date,11,gemini-2.0-flash-001,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
859,1,newspaper_date,11,gemini-2.0-flash-001,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
860,1,newspaper_date,11,gemini-2.0-flash-001,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
861,1,newspaper_date,11,gemini-2.0-flash-001,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
862,1,newspaper_date,11,gemini-2.0-flash-001,22,The_Californian_Sun__May_31__1998_ (7).png
863,1,newspaper_date,11,gemini-2.0-flash-001,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
864,1,newspaper_date,11,gemini-2.0-flash-001,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
865,1,newspaper_date,11,gemini-2.0-flash-001,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
866,1,newspaper_date,11,gemini-2.0-flash-001,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
867,1,newspaper_date,11,gemini-2.0-flash-001,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
868,1,newspaper_date,11,gemini-2.0-flash-001,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
869,1,newspaper_date,11,gemini-2.0-flash-001,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
870,1,newspaper_date,11,gemini-2.0-flash-001,30,The_Monitor_Sun__Nov_6__1994_ (8).png
871,1,newspaper_date,11,gemini-2.0-flash-001,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
872,1,newspaper_date,11,gemini-2.0-flash-001,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
873,1,newspaper_date,11,gemini-2.0-flash-001,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
874,1,newspaper_date,11,gemini-2.0-flash-001,34,The_Sentinel_Sun__Nov_16__1997_.png
875,1,newspaper_date,12,gemini-2.0-flash-lite-001,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
876,1,newspaper_date,12,gemini-2.0-flash-lite-001,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
877,1,newspaper_date,12,gemini-2.0-flash-lite-001,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
878,1,newspaper_date,12,gemini-2.0-flash-lite-001,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
879,1,newspaper_date,12,gemini-2.0-flash-lite-001,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
880,1,newspaper_date,12,gemini-2.0-flash-lite-001,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
881,1,newspaper_date,12,gemini-2.0-flash-lite-001,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
882,1,newspaper_date,12,gemini-2.0-flash-lite-001,7,Daily_News_Sun__Apr_13__2008_ (6).png
883,1,newspaper_date,12,gemini-2.0-flash-lite-001,8,Daily_News_Sun__Apr_25__2010_ (11).png
884,1,newspaper_date,12,gemini-2.0-flash-lite-001,9,Daily_News_Sun__Jun_17__2012_ (2).png
885,1,newspaper_date,12,gemini-2.0-flash-lite-001,10,Daily_News_Sun__Jun_9__2013_.png
886,1,newspaper_date,12,gemini-2.0-flash-lite-001,11,Daily_News_Sun__Mar_11__2012_ (17).png
887,1,newspaper_date,12,gemini-2.0-flash-lite-001,12,Daily_News_Sun__Mar_30__2014_ (2).png
888,1,newspaper_date,12,gemini-2.0-flash-lite-001,13,Daily_News_Sun__May_15__2016_ (12).png
889,1,newspaper_date,12,gemini-2.0-flash-lite-001,14,Daily_News_Sun__Oct_14__2007_ (8).png
890,1,newspaper_date,12,gemini-2.0-flash-lite-001,15,Daily_News_Sun__Oct_18__2009_ (33).png
891,1,newspaper_date,12,gemini-2.0-flash-lite-001,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
892,1,newspaper_date,12,gemini-2.0-flash-lite-001,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
893,1,newspaper_date,12,gemini-2.0-flash-lite-001,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
894,1,newspaper_date,12,gemini-2.0-flash-lite-001,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
895,1,newspaper_date,12,gemini-2.0-flash-lite-001,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
896,1,newspaper_date,12,gemini-2.0-flash-lite-001,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
897,1,newspaper_date,12,gemini-2.0-flash-lite-001,22,The_Californian_Sun__May_31__1998_ (7).png
898,1,newspaper_date,12,gemini-2.0-flash-lite-001,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
899,1,newspaper_date,12,gemini-2.0-flash-lite-001,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
900,1,newspaper_date,12,gemini-2.0-flash-lite-001,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
901,1,newspaper_date,12,gemini-2.0-flash-lite-001,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
902,1,newspaper_date,12,gemini-2.0-flash-lite-001,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
903,1,newspaper_date,12,gemini-2.0-flash-lite-001,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
904,1,newspaper_date,12,gemini-2.0-flash-lite-001,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
905,1,newspaper_date,12,gemini-2.0-flash-lite-001,30,The_Monitor_Sun__Nov_6__1994_ (8).png
906,1,newspaper_date,12,gemini-2.0-flash-lite-001,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
907,1,newspaper_date,12,gemini-2.0-flash-lite-001,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
908,1,newspaper_date,12,gemini-2.0-flash-lite-001,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
909,1,newspaper_date,12,gemini-2.0-flash-lite-001,34,The_Sentinel_Sun__Nov_16__1997_.png
910,1,newspaper_date,13,gemini-2.5-pro,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
911,1,newspaper_date,13,gemini-2.5-pro,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
912,1,newspaper_date,13,gemini-2.5-pro,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
913,1,newspaper_date,13,gemini-2.5-pro,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
914,1,newspaper_date,13,gemini-2.5-pro,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
915,1,newspaper_date,13,gemini-2.5-pro,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
916,1,newspaper_date,13,gemini-2.5-pro,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
917,1,newspaper_date,13,gemini-2.5-pro,7,Daily_News_Sun__Apr_13__2008_ (6).png
918,1,newspaper_date,13,gemini-2.5-pro,8,Daily_News_Sun__Apr_25__2010_ (11).png
919,1,newspaper_date,13,gemini-2.5-pro,9,Daily_News_Sun__Jun_17__2012_ (2).png
920,1,newspaper_date,13,gemini-2.5-pro,10,Daily_News_Sun__Jun_9__2013_.png
921,1,newspaper_date,13,gemini-2.5-pro,11,Daily_News_Sun__Mar_11__2012_ (17).png
922,1,newspaper_date,13,gemini-2.5-pro,12,Daily_News_Sun__Mar_30__2014_ (2).png
923,1,newspaper_date,13,gemini-2.5-pro,13,Daily_News_Sun__May_15__2016_ (12).png
924,1,newspaper_date,13,gemini-2.5-pro,14,Daily_News_Sun__Oct_14__2007_ (8).png
925,1,newspaper_date,13,gemini-2.5-pro,15,Daily_News_Sun__Oct_18__2009_ (33).png
926,1,newspaper_date,13,gemini-2.5-pro,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
927,1,newspaper_date,13,gemini-2.5-pro,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
928,1,newspaper_date,13,gemini-2.5-pro,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
929,1,newspaper_date,13,gemini-2.5-pro,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
930,1,newspaper_date,13,gemini-2.5-pro,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
931,1,newspaper_date,13,gemini-2.5-pro,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
932,1,newspaper_date,13,gemini-2.5-pro,22,The_Californian_Sun__May_31__1998_ (7).png
933,1,newspaper_date,13,gemini-2.5-pro,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
934,1,newspaper_date,13,gemini-2.5-pro,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
935,1,newspaper_date,13,gemini-2.5-pro,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
936,1,newspaper_date,13,gemini-2.5-pro,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
937,1,newspaper_date,13,gemini-2.5-pro,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
938,1,newspaper_date,13,gemini-2.5-pro,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
939,1,newspaper_date,13,gemini-2.5-pro,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
940,1,newspaper_date,13,gemini-2.5-pro,30,The_Monitor_Sun__Nov_6__1994_ (8).png
941,1,newspaper_date,13,gemini-2.5-pro,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
942,1,newspaper_date,13,gemini-2.5-pro,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
943,1,newspaper_date,13,gemini-2.5-pro,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
944,1,newspaper_date,13,gemini-2.5-pro,34,The_Sentinel_Sun__Nov_16__1997_.png
945,1,newspaper_date,14,o1,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
946,1,newspaper_date,14,o1,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
947,1,newspaper_date,14,o1,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
948,1,newspaper_date,14,o1,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
949,1,newspaper_date,14,o1,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
950,1,newspaper_date,14,o1,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
951,1,newspaper_date,14,o1,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
952,1,newspaper_date,14,o1,7,Daily_News_Sun__Apr_13__2008_ (6).png
953,1,newspaper_date,14,o1,8,Daily_News_Sun__Apr_25__2010_ (11).png
954,1,newspaper_date,14,o1,9,Daily_News_Sun__Jun_17__2012_ (2).png
955,1,newspaper_date,14,o1,10,Daily_News_Sun__Jun_9__2013_.png
956,1,newspaper_date,14,o1,11,Daily_News_Sun__Mar_11__2012_ (17).png
957,1,newspaper_date,14,o1,12,Daily_News_Sun__Mar_30__2014_ (2).png
958,1,newspaper_date,14,o1,13,Daily_News_Sun__May_15__2016_ (12).png
959,1,newspaper_date,14,o1,14,Daily_News_Sun__Oct_14__2007_ (8).png
960,1,newspaper_date,14,o1,15,Daily_News_Sun__Oct_18__2009_ (33).png
961,1,newspaper_date,14,o1,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
962,1,newspaper_date,14,o1,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
963,1,newspaper_date,14,o1,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
964,1,newspaper_date,14,o1,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
965,1,newspaper_date,14,o1,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
966,1,newspaper_date,14,o1,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
967,1,newspaper_date,14,o1,22,The_Californian_Sun__May_31__1998_ (7).png
968,1,newspaper_date,14,o1,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
969,1,newspaper_date,14,o1,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
970,1,newspaper_date,14,o1,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
971,1,newspaper_date,14,o1,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
972,1,newspaper_date,14,o1,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
973,1,newspaper_date,14,o1,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
974,1,newspaper_date,14,o1,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
975,1,newspaper_date,14,o1,30,The_Monitor_Sun__Nov_6__1994_ (8).png
976,1,newspaper_date,14,o1,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
977,1,newspaper_date,14,o1,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
978,1,newspaper_date,14,o1,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
979,1,newspaper_date,14,o1,34,The_Sentinel_Sun__Nov_16__1997_.png
980,2,day_of_week,1,gpt-4,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
981,2,day_of_week,1,gpt-4,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
982,2,day_of_week,1,gpt-4,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
983,2,day_of_week,1,gpt-4,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
984,2,day_of_week,1,gpt-4,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
985,2,day_of_week,1,gpt-4,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
986,2,day_of_week,1,gpt-4,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
987,2,day_of_week,1,gpt-4,7,Daily_News_Sun__Apr_13__2008_ (6).png
988,2,day_of_week,1,gpt-4,8,Daily_News_Sun__Apr_25__2010_ (11).png
989,2,day_of_week,1,gpt-4,9,Daily_News_Sun__Jun_17__2012_ (2).png
990,2,day_of_week,1,gpt-4,10,Daily_News_Sun__Jun_9__2013_.png
991,2,day_of_week,1,gpt-4,11,Daily_News_Sun__Mar_11__2012_ (17).png
992,2,day_of_week,1,gpt-4,12,Daily_News_Sun__Mar_30__2014_ (2).png
993,2,day_of_week,1,gpt-4,13,Daily_News_Sun__May_15__2016_ (12).png
994,2,day_of_week,1,gpt-4,14,Daily_News_Sun__Oct_14__2007_ (8).png
995,2,day_of_week,1,gpt-4,15,Daily_News_Sun__Oct_18__2009_ (33).png
996,2,day_of_week,1,gpt-4,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
997,2,day_of_week,1,gpt-4,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
998,2,day_of_week,1,gpt-4,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
999,2,day_of_week,1,gpt-4,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1000,2,day_of_week,1,gpt-4,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1001,2,day_of_week,1,gpt-4,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1002,2,day_of_week,1,gpt-4,22,The_Californian_Sun__May_31__1998_ (7).png
1003,2,day_of_week,1,gpt-4,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1004,2,day_of_week,1,gpt-4,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1005,2,day_of_week,1,gpt-4,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1006,2,day_of_week,1,gpt-4,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1007,2,day_of_week,1,gpt-4,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1008,2,day_of_week,1,gpt-4,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1009,2,day_of_week,1,gpt-4,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1010,2,day_of_week,1,gpt-4,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1011,2,day_of_week,1,gpt-4,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1012,2,day_of_week,1,gpt-4,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1013,2,day_of_week,1,gpt-4,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1014,2,day_of_week,1,gpt-4,34,The_Sentinel_Sun__Nov_16__1997_.png
1015,2,day_of_week,2,gpt-4.omini,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1016,2,day_of_week,2,gpt-4.omini,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1017,2,day_of_week,2,gpt-4.omini,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1018,2,day_of_week,2,gpt-4.omini,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1019,2,day_of_week,2,gpt-4.omini,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1020,2,day_of_week,2,gpt-4.omini,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1021,2,day_of_week,2,gpt-4.omini,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1022,2,day_of_week,2,gpt-4.omini,7,Daily_News_Sun__Apr_13__2008_ (6).png
1023,2,day_of_week,2,gpt-4.omini,8,Daily_News_Sun__Apr_25__2010_ (11).png
1024,2,day_of_week,2,gpt-4.omini,9,Daily_News_Sun__Jun_17__2012_ (2).png
1025,2,day_of_week,2,gpt-4.omini,10,Daily_News_Sun__Jun_9__2013_.png
1026,2,day_of_week,2,gpt-4.omini,11,Daily_News_Sun__Mar_11__2012_ (17).png
1027,2,day_of_week,2,gpt-4.omini,12,Daily_News_Sun__Mar_30__2014_ (2).png
1028,2,day_of_week,2,gpt-4.omini,13,Daily_News_Sun__May_15__2016_ (12).png
1029,2,day_of_week,2,gpt-4.omini,14,Daily_News_Sun__Oct_14__2007_ (8).png
1030,2,day_of_week,2,gpt-4.omini,15,Daily_News_Sun__Oct_18__2009_ (33).png
1031,2,day_of_week,2,gpt-4.omini,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1032,2,day_of_week,2,gpt-4.omini,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1033,2,day_of_week,2,gpt-4.omini,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1034,2,day_of_week,2,gpt-4.omini,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1035,2,day_of_week,2,gpt-4.omini,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1036,2,day_of_week,2,gpt-4.omini,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1037,2,day_of_week,2,gpt-4.omini,22,The_Californian_Sun__May_31__1998_ (7).png
1038,2,day_of_week,2,gpt-4.omini,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1039,2,day_of_week,2,gpt-4.omini,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1040,2,day_of_week,2,gpt-4.omini,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1041,2,day_of_week,2,gpt-4.omini,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1042,2,day_of_week,2,gpt-4.omini,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1043,2,day_of_week,2,gpt-4.omini,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1044,2,day_of_week,2,gpt-4.omini,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1045,2,day_of_week,2,gpt-4.omini,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1046,2,day_of_week,2,gpt-4.omini,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1047,2,day_of_week,2,gpt-4.omini,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1048,2,day_of_week,2,gpt-4.omini,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1049,2,day_of_week,2,gpt-4.omini,34,The_Sentinel_Sun__Nov_16__1997_.png
1050,2,day_of_week,3,gpt-4o,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1051,2,day_of_week,3,gpt-4o,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1052,2,day_of_week,3,gpt-4o,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1053,2,day_of_week,3,gpt-4o,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1054,2,day_of_week,3,gpt-4o,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1055,2,day_of_week,3,gpt-4o,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1056,2,day_of_week,3,gpt-4o,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1057,2,day_of_week,3,gpt-4o,7,Daily_News_Sun__Apr_13__2008_ (6).png
1058,2,day_of_week,3,gpt-4o,8,Daily_News_Sun__Apr_25__2010_ (11).png
1059,2,day_of_week,3,gpt-4o,9,Daily_News_Sun__Jun_17__2012_ (2).png
1060,2,day_of_week,3,gpt-4o,10,Daily_News_Sun__Jun_9__2013_.png
1061,2,day_of_week,3,gpt-4o,11,Daily_News_Sun__Mar_11__2012_ (17).png
1062,2,day_of_week,3,gpt-4o,12,Daily_News_Sun__Mar_30__2014_ (2).png
1063,2,day_of_week,3,gpt-4o,13,Daily_News_Sun__May_15__2016_ (12).png
1064,2,day_of_week,3,gpt-4o,14,Daily_News_Sun__Oct_14__2007_ (8).png
1065,2,day_of_week,3,gpt-4o,15,Daily_News_Sun__Oct_18__2009_ (33).png
1066,2,day_of_week,3,gpt-4o,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1067,2,day_of_week,3,gpt-4o,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1068,2,day_of_week,3,gpt-4o,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1069,2,day_of_week,3,gpt-4o,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1070,2,day_of_week,3,gpt-4o,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1071,2,day_of_week,3,gpt-4o,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1072,2,day_of_week,3,gpt-4o,22,The_Californian_Sun__May_31__1998_ (7).png
1073,2,day_of_week,3,gpt-4o,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
